customer_id,customer_name,email,phone,age,gender,acquisition_date,last_purchase_date,purchase_count,total_spent,product_category,acquisition_channel,city,customer_rating,customer_age_days,days_since_last_purchase,avg_order_value,recency_score,frequency_score,monetary_score,rfm_score,customer_segment,churned
CUST00144,Customer 144,customer144@email.com,9845812670,20,Female,2024-08-07,2025-11-21,21,7942.94,Home,Email,Pune,3.5,579,108,378.23523809523806,2,2,4,224,Lost,1
CUST00145,Customer 145,customer145@email.com,9896028436,18,Female,2024-10-06,2026-02-19,2,714.25,Home,Organic,Pune,2.7,519,18,357.125,4,1,1,411,Potential Loyalists,0
CUST00146,Customer 146,customer146@email.com,9855657579,22,Female,2025-01-05,2026-01-15,40,908.15,Home,Email,Bangalore,2.1,428,53,22.70375,3,4,1,341,Champions,0
CUST00147,Customer 147,customer147@email.com,9824972279,43,Male,2025-09-27,2026-01-15,43,3055.09,Electronics,Email,Bangalore,1.2,163,53,71.04860465116279,3,4,2,342,Champions,0
CUST00148,Customer 148,customer148@email.com,9849392920,31,Male,2025-03-27,2025-11-18,18,5190.46,Fashion,Email,Pune,4.2,347,111,288.3588888888889,2,2,3,223,Lost,1
CUST00149,Customer 149,customer149@email.com,9868353204,56,Female,2024-03-29,2025-11-07,23,4122.12,Sports,Paid Ads,Chennai,1.5,710,122,179.22260869565216,2,2,2,222,Lost,1
CUST00150,Customer 150,customer150@email.com,9831227574,44,Female,2025-08-29,2025-10-05,13,543.68,Home,Email,Delhi,2.6,192,155,41.82153846153846,1,1,1,111,Lost,1
CUST00151,Customer 151,customer151@email.com,9870897765,26,Male,2024-06-29,2025-12-19,41,9579.17,Fashion,Social Media,Mumbai,1.9,618,80,233.63829268292682,3,4,4,344,Champions,0
CUST00152,Customer 152,customer152@email.com,9810435578,32,Male,2024-06-16,2026-01-16,9,9533.41,Books,Email,Chennai,2.8,631,52,1059.2677777777778,3,1,4,314,Potential Loyalists,0
CUST00153,Customer 153,customer153@email.com,9845351479,32,Female,2024-09-11,2025-09-14,49,2865.63,Electronics,Social Media,Pune,2.3,544,176,58.482244897959184,1,4,2,142,At Risk,1
CUST00154,Customer 154,customer154@email.com,9877187530,43,Female,2024-10-26,2025-12-28,7,7342.1,Home,Paid Ads,Mumbai,4.3,499,71,1048.8714285714286,3,1,3,313,Potential Loyalists,0
CUST00155,Customer 155,customer155@email.com,9833978249,59,Male,2025-07-16,2026-03-07,41,5827.9,Fashion,Paid Ads,Bangalore,4.9,236,2,142.14390243902437,4,4,3,443,Champions,0
CUST00156,Customer 156,customer156@email.com,9878139880,30,Male,2025-09-14,2025-11-14,1,2451.02,Fashion,Email,Pune,4.8,176,115,2451.02,2,1,1,211,Lost,1
CUST00157,Customer 157,customer157@email.com,9824282218,68,Female,2025-12-04,2025-11-26,2,2695.5,Home,Social Media,Pune,3.5,95,103,1347.75,2,1,2,212,Lost,1
CUST00158,Customer 158,customer158@email.com,9893926371,49,Male,2024-05-29,2026-01-04,4,4962.42,Fashion,Social Media,Chennai,4.9,649,64,1240.605,3,1,2,312,Potential Loyalists,0
CUST00159,Customer 159,customer159@email.com,9850056581,56,Male,2024-08-18,2025-12-14,14,4250.45,Fashion,Social Media,Mumbai,2.6,568,85,303.6035714285714,3,2,2,322,Potential Loyalists,0
CUST00160,Customer 160,customer160@email.com,9895758349,66,Female,2024-07-05,2025-11-03,32,2983.17,Sports,Social Media,Kolkata,3.1,612,126,93.2240625,2,3,2,232,At Risk,1
CUST00161,Customer 161,customer161@email.com,9878137358,69,Female,2024-10-24,2025-11-10,36,8094.36,Electronics,Organic,Kolkata,2.0,501,119,224.84333333333333,2,3,4,234,At Risk,1
CUST00162,Customer 162,customer162@email.com,9891734598,49,Female,2024-06-28,2026-02-26,2,4866.48,Sports,Paid Ads,Kolkata,4.6,619,11,2433.24,4,1,2,412,Potential Loyalists,0
CUST00163,Customer 163,customer163@email.com,9836697396,21,Male,2025-11-06,2025-12-25,40,6583.0,Electronics,Social Media,Pune,1.7,123,74,164.575,3,4,3,343,Champions,0
CUST00164,Customer 164,customer164@email.com,9830513739,47,Female,2024-04-17,2025-11-12,14,1973.81,Electronics,Organic,Mumbai,3.4,691,117,140.98642857142858,2,2,1,221,Lost,1
CUST00165,Customer 165,customer165@email.com,9860185867,54,Male,2025-02-17,2025-09-10,20,5381.73,Sports,Organic,Kolkata,4.2,385,180,269.0865,1,2,3,123,Lost,1
CUST00166,Customer 166,customer166@email.com,9831682744,40,Female,2025-04-09,2025-11-28,25,3247.96,Home,Paid Ads,Bangalore,3.4,334,101,129.9184,2,2,2,222,Lost,1
CUST00167,Customer 167,customer167@email.com,9882394227,56,Female,2024-05-21,2026-01-23,42,5311.49,Fashion,Referral,Pune,1.3,657,45,126.46404761904762,3,4,3,343,Champions,0
CUST00168,Customer 168,customer168@email.com,9881182864,62,Male,2024-12-09,2026-01-04,49,7830.18,Books,Email,Mumbai,3.4,455,64,159.7995918367347,3,4,4,344,Champions,0
CUST00169,Customer 169,customer169@email.com,9810076758,32,Male,2025-08-08,2025-10-01,8,7712.24,Sports,Paid Ads,Bangalore,4.1,213,159,964.03,1,1,4,114,Lost,1
CUST00170,Customer 170,customer170@email.com,9890388981,60,Female,2024-11-22,2025-11-11,28,3606.78,Sports,Referral,Delhi,1.8,472,118,128.81357142857144,2,3,2,232,At Risk,1
CUST00171,Customer 171,customer171@email.com,9853507489,46,Female,2025-01-10,2025-09-21,46,6973.34,Home,Email,Mumbai,3.9,423,169,151.59434782608696,1,4,3,143,At Risk,1
CUST00172,Customer 172,customer172@email.com,9875579548,53,Male,2025-08-04,2025-09-11,21,9418.77,Fashion,Email,Kolkata,4.5,217,179,448.5128571428572,1,2,4,124,Lost,1
CUST00173,Customer 173,customer173@email.com,9812614124,30,Female,2024-07-05,2026-02-12,23,6294.13,Sports,Email,Kolkata,4.9,612,25,273.6578260869565,4,2,3,423,Potential Loyalists,0
CUST00174,Customer 174,customer174@email.com,9825014631,49,Male,2025-01-01,2025-09-11,32,1569.26,Books,Organic,Pune,2.6,432,179,49.039375,1,3,1,131,At Risk,1
CUST00175,Customer 175,customer175@email.com,9858718453,24,Male,2025-12-25,2026-01-06,8,6829.12,Fashion,Social Media,Delhi,1.1,74,62,853.64,3,1,3,313,Potential Loyalists,0
CUST00176,Customer 176,customer176@email.com,9851273847,68,Female,2025-08-30,2025-12-28,31,1138.55,Sports,Email,Pune,2.7,191,71,36.72741935483871,3,3,1,331,Champions,0
CUST00177,Customer 177,customer177@email.com,9842138745,39,Male,2024-05-05,2025-10-22,37,8733.89,Sports,Social Media,Chennai,3.6,673,138,236.05108108108107,1,3,4,134,At Risk,1
CUST00178,Customer 178,customer178@email.com,9817774584,45,Male,2025-04-15,2025-09-19,16,5214.94,Electronics,Email,Delhi,4.6,328,171,325.93375,1,2,3,123,Lost,1
CUST00179,Customer 179,customer179@email.com,9842329237,19,Male,2025-12-01,2025-09-11,40,3912.89,Electronics,Organic,Kolkata,4.8,98,179,97.82225,1,4,2,142,At Risk,1
CUST00180,Customer 180,customer180@email.com,9886149359,59,Female,2025-06-30,2025-11-02,42,664.37,Sports,Email,Kolkata,4.6,252,127,15.818333333333333,2,4,1,241,At Risk,1
CUST00181,Customer 181,customer181@email.com,9820570592,62,Male,2024-12-13,2025-10-18,27,3869.76,Home,Paid Ads,Chennai,3.6,451,142,143.32444444444445,1,3,2,132,At Risk,1
CUST00182,Customer 182,customer182@email.com,9821496211,23,Female,2025-10-06,2025-12-04,40,9041.75,Electronics,Referral,Delhi,3.7,154,95,226.04375,2,4,4,244,At Risk,1
CUST00183,Customer 183,customer183@email.com,9875228535,45,Female,2025-11-21,2026-02-10,41,307.73,Sports,Email,Bangalore,1.0,108,27,7.505609756097561,4,4,1,441,Champions,0
CUST00184,Customer 184,customer184@email.com,9819289546,45,Female,2024-09-09,2025-12-15,18,4799.02,Fashion,Referral,Delhi,2.5,546,84,266.6122222222223,3,2,2,322,Potential Loyalists,0
CUST00185,Customer 185,customer185@email.com,9881498611,61,Male,2024-12-15,2025-11-13,35,9318.47,Books,Referral,Bangalore,4.6,449,116,266.24199999999996,2,3,4,234,At Risk,1
CUST00186,Customer 186,customer186@email.com,9826879290,61,Male,2025-08-23,2026-01-03,49,4008.93,Electronics,Organic,Kolkata,3.8,198,65,81.81489795918367,3,4,2,342,Champions,0
CUST00187,Customer 187,customer187@email.com,9827232410,37,Female,2025-07-10,2025-10-30,15,4338.94,Sports,Referral,Kolkata,2.9,242,130,289.26266666666663,2,2,2,222,Lost,1
CUST00188,Customer 188,customer188@email.com,9898550256,47,Female,2025-12-24,2025-11-10,27,5827.74,Electronics,Organic,Delhi,1.4,75,119,215.8422222222222,2,3,3,233,At Risk,1
CUST00189,Customer 189,customer189@email.com,9873791320,28,Male,2026-01-11,2026-02-18,17,4683.08,Fashion,Email,Kolkata,2.0,57,19,275.4752941176471,4,2,2,422,Potential Loyalists,0
CUST00190,Customer 190,customer190@email.com,9883793389,45,Female,2024-04-24,2025-09-12,40,1769.16,Home,Social Media,Pune,3.2,684,178,44.229,1,4,1,141,At Risk,1
CUST00191,Customer 191,customer191@email.com,9832162965,42,Female,2024-03-18,2025-11-10,2,283.7,Sports,Organic,Pune,4.6,721,119,141.85,2,1,1,211,Lost,1
CUST00192,Customer 192,customer192@email.com,9845575298,56,Male,2025-01-13,2025-12-11,49,6137.14,Fashion,Referral,Pune,1.4,420,88,125.24775510204083,3,4,3,343,Champions,0
CUST00193,Customer 193,customer193@email.com,9880823176,50,Female,2024-12-26,2026-01-18,31,9215.99,Books,Referral,Chennai,1.6,438,50,297.29,3,3,4,334,Champions,0
CUST00194,Customer 194,customer194@email.com,9891415657,18,Male,2024-12-28,2026-02-27,37,1153.0,Sports,Email,Mumbai,3.6,436,10,31.16216216216216,4,3,1,431,Champions,0
CUST00195,Customer 195,customer195@email.com,9866792612,44,Male,2026-01-28,2026-01-03,41,2188.43,Books,Organic,Bangalore,2.2,40,65,53.37634146341463,3,4,1,341,Champions,0
CUST00196,Customer 196,customer196@email.com,9838427073,69,Female,2025-10-13,2026-02-02,41,3765.27,Home,Email,Kolkata,1.7,147,35,91.83585365853658,4,4,2,442,Champions,0
CUST00197,Customer 197,customer197@email.com,9882383095,30,Male,2025-03-10,2025-09-18,34,8106.55,Sports,Organic,Bangalore,1.7,364,172,238.4279411764706,1,3,4,134,At Risk,1
CUST00198,Customer 198,customer198@email.com,9836998038,58,Male,2024-10-20,2025-11-04,34,2765.68,Sports,Social Media,Delhi,3.0,505,125,81.3435294117647,2,3,2,232,At Risk,1
CUST00199,Customer 199,customer199@email.com,9851837852,20,Male,2024-10-23,2026-02-19,3,8832.34,Fashion,Paid Ads,Chennai,3.3,502,18,2944.1133333333332,4,1,4,414,Potential Loyalists,0
CUST00200,Customer 200,customer200@email.com,9863551839,56,Female,2025-11-15,2025-10-19,17,644.08,Electronics,Email,Bangalore,4.6,114,141,37.887058823529415,1,2,1,121,Lost,1
CUST00201,Customer 201,customer201@email.com,9897225156,23,Female,2024-04-06,2026-01-05,14,9415.47,Sports,Referral,Kolkata,3.1,702,63,672.5335714285713,3,2,4,324,Potential Loyalists,0
CUST00202,Customer 202,customer202@email.com,9860119651,25,Female,2024-11-16,2026-02-01,14,5651.4,Home,Email,Mumbai,3.8,478,36,403.6714285714285,4,2,3,423,Potential Loyalists,0
CUST00203,Customer 203,customer203@email.com,9868800797,44,Male,2024-10-13,2025-12-27,46,6621.9,Sports,Organic,Pune,1.7,512,72,143.95434782608694,3,4,3,343,Champions,0
CUST00204,Customer 204,customer204@email.com,9879467853,26,Male,2025-08-26,2026-01-24,38,3740.13,Sports,Email,Chennai,3.9,195,44,98.42447368421053,4,4,2,442,Champions,0
CUST00205,Customer 205,customer205@email.com,9870597444,54,Female,2026-01-20,2025-10-04,35,7841.74,Sports,Social Media,Delhi,3.6,48,156,224.0497142857143,1,3,4,134,At Risk,1
CUST00206,Customer 206,customer206@email.com,9826240908,50,Female,2025-10-28,2026-01-22,1,1749.01,Sports,Organic,Kolkata,1.9,132,46,1749.01,3,1,1,311,Potential Loyalists,0
CUST00207,Customer 207,customer207@email.com,9843273328,68,Male,2025-04-12,2026-02-05,48,584.23,Home,Referral,Chennai,3.7,331,32,12.171458333333334,4,4,1,441,Champions,0
CUST00208,Customer 208,customer208@email.com,9840158366,59,Female,2024-08-09,2025-11-28,29,4015.62,Fashion,Referral,Kolkata,1.8,577,101,138.46965517241378,2,3,2,232,At Risk,1
CUST00209,Customer 209,customer209@email.com,9818593410,61,Female,2025-08-19,2026-02-17,4,8551.59,Electronics,Organic,Delhi,3.4,202,20,2137.8975,4,1,4,414,Potential Loyalists,0
CUST00210,Customer 210,customer210@email.com,9855377076,41,Female,2024-03-22,2026-03-06,33,7573.78,Home,Social Media,Delhi,3.7,717,3,229.50848484848484,4,3,4,434,Champions,0
CUST00211,Customer 211,customer211@email.com,9812823170,32,Female,2024-03-16,2025-12-29,17,5219.84,Home,Email,Mumbai,3.8,723,70,307.0494117647059,3,2,3,323,Potential Loyalists,0
CUST00212,Customer 212,customer212@email.com,9888961459,49,Female,2025-09-03,2025-11-16,28,5764.16,Books,Paid Ads,Chennai,4.6,187,113,205.86285714285714,2,3,3,233,At Risk,1
CUST00213,Customer 213,customer213@email.com,9884346088,49,Male,2025-02-06,2026-01-22,26,1385.94,Electronics,Referral,Mumbai,4.8,396,46,53.30538461538462,3,3,1,331,Champions,0
CUST00214,Customer 214,customer214@email.com,9840885476,41,Female,2025-07-01,2026-02-28,8,8422.75,Fashion,Social Media,Mumbai,4.2,251,9,1052.84375,4,1,4,414,Potential Loyalists,0
CUST00215,Customer 215,customer215@email.com,9888979095,58,Female,2024-03-18,2025-10-23,34,7890.9,Fashion,Social Media,Mumbai,4.5,721,137,232.08529411764704,1,3,4,134,At Risk,1
CUST00216,Customer 216,customer216@email.com,9839557077,69,Male,2025-07-01,2025-11-15,18,6599.06,Books,Social Media,Pune,1.1,251,114,366.6144444444445,2,2,3,223,Lost,1
CUST00217,Customer 217,customer217@email.com,9810965138,66,Male,2025-12-21,2025-09-27,31,4715.29,Books,Email,Bangalore,2.5,78,163,152.10612903225805,1,3,2,132,At Risk,1
CUST00218,Customer 218,customer218@email.com,9819528530,66,Male,2024-08-21,2025-09-25,27,9648.15,Home,Social Media,Delhi,1.2,565,165,357.3388888888889,1,3,4,134,At Risk,1
CUST00219,Customer 219,customer219@email.com,9894705205,69,Male,2024-03-31,2025-09-21,16,8802.42,Fashion,Social Media,Mumbai,1.9,708,169,550.15125,1,2,4,124,Lost,1
CUST00220,Customer 220,customer220@email.com,9817901903,29,Female,2025-10-25,2025-11-29,10,6479.86,Fashion,Organic,Bangalore,2.5,135,100,647.986,2,1,3,213,Lost,1
CUST00221,Customer 221,customer221@email.com,9840728046,56,Female,2025-03-29,2025-11-15,40,3780.83,Fashion,Organic,Bangalore,4.5,345,114,94.52074999999999,2,4,2,242,At Risk,1
CUST00222,Customer 222,customer222@email.com,9819046318,19,Female,2025-12-16,2025-10-06,12,6218.42,Home,Social Media,Bangalore,3.0,83,154,518.2016666666667,1,1,3,113,Lost,1
CUST00223,Customer 223,customer223@email.com,9814216175,20,Female,2026-02-03,2026-02-24,22,5796.87,Fashion,Social Media,Mumbai,3.6,34,13,263.4940909090909,4,2,3,423,Potential Loyalists,0
CUST00224,Customer 224,customer224@email.com,9854349361,66,Male,2025-01-17,2026-01-16,16,4003.0,Sports,Organic,Bangalore,2.5,416,52,250.1875,3,2,2,322,Potential Loyalists,0
CUST00225,Customer 225,customer225@email.com,9819510312,54,Male,2025-05-28,2025-12-03,12,3136.07,Books,Email,Mumbai,3.4,285,96,261.3391666666667,2,1,2,212,Lost,1
CUST00226,Customer 226,customer226@email.com,9879008866,66,Female,2025-06-08,2026-01-16,11,4129.41,Books,Organic,Chennai,4.3,274,52,375.40090909090907,3,1,2,312,Potential Loyalists,0
CUST00227,Customer 227,customer227@email.com,9841944441,34,Female,2025-11-06,2026-03-04,20,5781.72,Books,Organic,Delhi,2.2,123,5,289.086,4,2,3,423,Potential Loyalists,0
CUST00228,Customer 228,customer228@email.com,9847376585,66,Female,2024-12-03,2026-03-01,1,4338.53,Books,Organic,Kolkata,4.7,461,8,4338.53,4,1,2,412,Potential Loyalists,0
CUST00229,Customer 229,customer229@email.com,9899788677,19,Female,2026-01-24,2025-12-12,27,2709.39,Sports,Organic,Mumbai,1.9,44,87,100.34777777777778,3,3,2,332,Champions,0
CUST00230,Customer 230,customer230@email.com,9875151231,19,Male,2025-07-26,2025-09-15,3,7633.54,Electronics,Paid Ads,Delhi,4.7,226,175,2544.5133333333333,1,1,4,114,Lost,1
CUST00231,Customer 231,customer231@email.com,9838754377,45,Female,2024-03-24,2026-02-20,12,5361.53,Fashion,Referral,Mumbai,1.1,715,17,446.7941666666666,4,1,3,413,Potential Loyalists,0
CUST00232,Customer 232,customer232@email.com,9882374753,40,Male,2025-06-27,2026-02-12,30,769.98,Books,Email,Pune,3.2,255,25,25.666,4,3,1,431,Champions,0
CUST00233,Customer 233,customer233@email.com,9827758595,54,Male,2024-03-29,2026-01-25,9,3746.33,Fashion,Email,Chennai,4.9,710,43,416.25888888888886,4,1,2,412,Potential Loyalists,0
CUST00234,Customer 234,customer234@email.com,9886644106,49,Male,2025-08-20,2026-02-25,37,8860.64,Fashion,Social Media,Delhi,3.4,201,12,239.47675675675674,4,3,4,434,Champions,0
CUST00235,Customer 235,customer235@email.com,9887337818,50,Male,2024-12-09,2025-10-28,1,7576.84,Sports,Paid Ads,Delhi,3.2,455,132,7576.84,2,1,4,214,Lost,1
CUST00236,Customer 236,customer236@email.com,9873440831,18,Female,2025-10-20,2025-12-15,42,3300.14,Fashion,Social Media,Bangalore,3.7,140,84,78.5747619047619,3,4,2,342,Champions,0
CUST00237,Customer 237,customer237@email.com,9842614537,36,Female,2025-03-14,2025-10-16,49,9388.01,Books,Email,Mumbai,2.2,360,144,191.59204081632654,1,4,4,144,At Risk,1
CUST00238,Customer 238,customer238@email.com,9873481353,19,Female,2024-05-07,2026-01-19,4,858.37,Fashion,Email,Mumbai,1.2,671,49,214.5925,3,1,1,311,Potential Loyalists,0
CUST00239,Customer 239,customer239@email.com,9864634663,61,Female,2024-05-09,2026-01-14,15,9616.22,Sports,Social Media,Kolkata,2.0,669,54,641.0813333333333,3,2,4,324,Potential Loyalists,0
CUST00240,Customer 240,customer240@email.com,9835556386,43,Male,2024-08-02,2025-11-27,27,2532.48,Books,Referral,Bangalore,1.7,584,102,93.79555555555555,2,3,1,231,At Risk,1
CUST00241,Customer 241,customer241@email.com,9822660194,49,Male,2024-11-26,2026-02-06,8,190.03,Sports,Social Media,Bangalore,4.7,468,31,23.75375,4,1,1,411,Potential Loyalists,0
CUST00242,Customer 242,customer242@email.com,9823009833,23,Male,2025-06-15,2026-01-13,23,4394.7,Home,Referral,Kolkata,4.4,267,55,191.07391304347826,3,2,2,322,Potential Loyalists,0
CUST00243,Customer 243,customer243@email.com,9898447167,49,Female,2025-10-22,2025-12-07,15,3653.81,Electronics,Referral,Bangalore,2.3,138,92,243.58733333333333,2,2,2,222,Lost,1
CUST00244,Customer 244,customer244@email.com,9867854710,21,Male,2025-03-13,2026-01-23,27,5436.98,Fashion,Organic,Bangalore,4.3,361,45,201.3696296296296,3,3,3,333,Champions,0
CUST00245,Customer 245,customer245@email.com,9857553014,28,Male,2026-01-23,2025-11-26,31,7988.05,Fashion,Email,Chennai,1.8,45,103,257.6790322580645,2,3,4,234,At Risk,1
CUST00246,Customer 246,customer246@email.com,9866851760,34,Male,2024-04-09,2025-12-18,39,8440.06,Fashion,Organic,Pune,1.8,699,81,216.41179487179485,3,4,4,344,Champions,0
CUST00247,Customer 247,customer247@email.com,9865177213,55,Male,2026-01-26,2025-11-29,47,4072.18,Home,Email,Delhi,4.1,42,100,86.64212765957447,2,4,2,242,At Risk,1
CUST00248,Customer 248,customer248@email.com,9872682989,41,Female,2025-07-05,2025-11-11,8,4355.47,Electronics,Organic,Kolkata,2.3,247,118,544.43375,2,1,2,212,Lost,1
CUST00249,Customer 249,customer249@email.com,9817270733,22,Male,2025-06-27,2026-02-20,30,1566.96,Sports,Referral,Chennai,1.3,255,17,52.232,4,3,1,431,Champions,0
CUST00250,Customer 250,customer250@email.com,9897705310,69,Male,2024-04-05,2025-12-27,42,570.72,Home,Organic,Pune,3.9,703,72,13.588571428571429,3,4,1,341,Champions,0
CUST00251,Customer 251,customer251@email.com,9896728778,51,Female,2024-04-13,2025-09-30,18,6448.03,Home,Paid Ads,Chennai,5.0,695,160,358.2238888888889,1,2,3,123,Lost,1
CUST00252,Customer 252,customer252@email.com,9823209423,23,Female,2025-01-26,2026-02-25,4,737.93,Books,Organic,Chennai,3.3,407,12,184.4825,4,1,1,411,Potential Loyalists,0
CUST00253,Customer 253,customer253@email.com,9818135295,39,Female,2025-12-01,2026-01-12,47,7364.92,Home,Organic,Bangalore,2.1,98,56,156.7004255319149,3,4,3,343,Champions,0
CUST00254,Customer 254,customer254@email.com,9864038913,28,Male,2024-12-14,2025-12-21,43,5436.99,Home,Organic,Pune,2.5,450,78,126.44162790697673,3,4,3,343,Champions,0
CUST00255,Customer 255,customer255@email.com,9855540424,65,Male,2024-06-04,2025-11-01,22,2065.97,Fashion,Paid Ads,Pune,3.6,643,128,93.90772727272726,2,2,1,221,Lost,1
CUST00256,Customer 256,customer256@email.com,9824665841,33,Male,2025-10-26,2025-10-22,3,5441.28,Books,Email,Kolkata,3.8,134,138,1813.76,1,1,3,113,Lost,1
CUST00257,Customer 257,customer257@email.com,9843374088,50,Male,2024-07-05,2026-01-24,15,1911.68,Sports,Organic,Bangalore,4.5,612,44,127.44533333333334,4,2,1,421,Potential Loyalists,0
CUST00258,Customer 258,customer258@email.com,9835714784,26,Female,2025-05-26,2026-02-12,35,4443.5,Electronics,Email,Bangalore,4.6,287,25,126.95714285714286,4,3,2,432,Champions,0
CUST00259,Customer 259,customer259@email.com,9835529407,23,Male,2024-06-03,2025-12-15,47,8015.65,Sports,Social Media,Chennai,4.4,644,84,170.54574468085104,3,4,4,344,Champions,0
CUST00260,Customer 260,customer260@email.com,9881979055,33,Male,2024-05-02,2025-09-11,38,4673.0,Books,Referral,Mumbai,3.6,676,179,122.97368421052632,1,4,2,142,At Risk,1
CUST00261,Customer 261,customer261@email.com,9870211891,46,Female,2025-01-06,2025-09-16,33,1572.12,Fashion,Social Media,Kolkata,2.8,427,174,47.63999999999999,1,3,1,131,At Risk,1
